type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.032454729,-78.86587386,0.032454729,-78.86587386,1128.51,2017/10/31 13:35:56+00,10/31/2017 8:35,UTM UPS,WGS 84,WGS 84
TRACK,0.032468475,-78.86587126,0.032468475,-78.86587126,1128.36,2017/10/31 13:35:58+00,10/31/2017 8:35,UTM UPS,WGS 84,WGS 84
TRACK,0.032482892,-78.86586757,0.032482892,-78.86586757,1127.81,2017/10/31 13:36:00+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032496555,-78.86586724,0.032496555,-78.86586724,1127.57,2017/10/31 13:36:02+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032513486,-78.86586707,0.032513486,-78.86586707,1127.16,2017/10/31 13:36:04+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032527568,-78.86585768,0.032527568,-78.86585768,1126.62,2017/10/31 13:36:06+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.03253947,-78.8658555,0.03253947,-78.8658555,1126.19,2017/10/31 13:36:08+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032556737,-78.86584461,0.032556737,-78.86584461,1125.67,2017/10/31 13:36:11+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032567801,-78.86584092,0.032567801,-78.86584092,1125.47,2017/10/31 13:36:13+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032585403,-78.86583606,0.032585403,-78.86583606,1125.45,2017/10/31 13:36:15+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032600323,-78.86583094,0.032600323,-78.86583094,1125.52,2017/10/31 13:36:17+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032618092,-78.86583321,0.032618092,-78.86583321,1125.35,2017/10/31 13:36:19+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032634018,-78.86582726,0.032634018,-78.86582726,1125.22,2017/10/31 13:36:21+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032652458,-78.86582566,0.032652458,-78.86582566,1124.74,2017/10/31 13:36:23+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032671988,-78.86582248,0.032671988,-78.86582248,1124.44,2017/10/31 13:36:25+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032699481,-78.86581795,0.032699481,-78.86581795,1124.39,2017/10/31 13:36:27+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032723872,-78.86580463,0.032723872,-78.86580463,1124.02,2017/10/31 13:36:29+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032746922,-78.86579943,0.032746922,-78.86579943,1123.77,2017/10/31 13:36:31+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032772739,-78.86579423,0.032772739,-78.86579423,1123.43,2017/10/31 13:36:33+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032792436,-78.86578702,0.032792436,-78.86578702,1123.32,2017/10/31 13:36:35+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032819258,-78.86578501,0.032819258,-78.86578501,1123.34,2017/10/31 13:36:37+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032835351,-78.86578367,0.032835351,-78.86578367,1123.56,2017/10/31 13:36:39+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032857396,-78.86579289,0.032857396,-78.86579289,1123.81,2017/10/31 13:36:41+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.03287768,-78.86579264,0.03287768,-78.86579264,1123.69,2017/10/31 13:36:43+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032893438,-78.86580203,0.032893438,-78.86580203,1123.77,2017/10/31 13:36:45+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032906346,-78.86581359,0.032906346,-78.86581359,1123.45,2017/10/31 13:36:47+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032923361,-78.86582525,0.032923361,-78.86582525,1123.36,2017/10/31 13:36:49+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032937611,-78.86582801,0.032937611,-78.86582801,1123.07,2017/10/31 13:36:51+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.03294792,-78.86583673,0.03294792,-78.86583673,1123.03,2017/10/31 13:36:53+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032955967,-78.86584662,0.032955967,-78.86584662,1123.29,2017/10/31 13:36:55+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032963762,-78.86586498,0.032963762,-78.86586498,1123.11,2017/10/31 13:36:57+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.032976503,-78.86587227,0.032976503,-78.86587227,1123.1,2017/10/31 13:36:59+00,10/31/2017 8:36,UTM UPS,WGS 84,WGS 84
TRACK,0.033003157,-78.86588216,0.033003157,-78.86588216,1122.81,2017/10/31 13:37:01+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.03301682,-78.8658897,0.03301682,-78.8658897,1122.93,2017/10/31 13:37:03+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033025118,-78.86589305,0.033025118,-78.86589305,1122.97,2017/10/31 13:37:05+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033038277,-78.8658923,0.033038277,-78.8658923,1123.04,2017/10/31 13:37:09+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033117151,-78.86591191,0.033117151,-78.86591191,1122.88,2017/10/31 13:37:13+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.03312964,-78.86591971,0.03312964,-78.86591971,1122.76,2017/10/31 13:37:15+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033136932,-78.86592088,0.033136932,-78.86592088,1123.04,2017/10/31 13:37:18+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033140536,-78.86592717,0.033140536,-78.86592717,1123.04,2017/10/31 13:37:23+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033144644,-78.86593496,0.033144644,-78.86593496,1122.62,2017/10/31 13:37:30+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033156714,-78.86593874,0.033156714,-78.86593874,1122.75,2017/10/31 13:37:36+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033162497,-78.86594251,0.033162497,-78.86594251,1122.77,2017/10/31 13:37:38+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033168448,-78.86593614,0.033168448,-78.86593614,1122.78,2017/10/31 13:37:41+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033174064,-78.86593731,0.033174064,-78.86593731,1122.78,2017/10/31 13:37:47+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033167861,-78.86594888,0.033167861,-78.86594888,1122.81,2017/10/31 13:37:49+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033174651,-78.86594494,0.033174651,-78.86594494,1122.96,2017/10/31 13:37:51+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033170292,-78.86595634,0.033170292,-78.86595634,1122.97,2017/10/31 13:37:55+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033179931,-78.86596103,0.033179931,-78.86596103,1122.65,2017/10/31 13:37:57+00,10/31/2017 8:37,UTM UPS,WGS 84,WGS 84
TRACK,0.033188397,-78.86596547,0.033188397,-78.86596547,1122.94,2017/10/31 13:38:00+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033208011,-78.86595751,0.033208011,-78.86595751,1123.18,2017/10/31 13:38:02+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033221422,-78.86595667,0.033221422,-78.86595667,1123.19,2017/10/31 13:38:04+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033229468,-78.86596112,0.033229468,-78.86596112,1123.24,2017/10/31 13:38:06+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033238772,-78.8659612,0.033238772,-78.8659612,1123.21,2017/10/31 13:38:09+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033234498,-78.86597402,0.033234498,-78.86597402,1122.71,2017/10/31 13:38:14+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033232905,-78.86598182,0.033232905,-78.86598182,1123.52,2017/10/31 13:38:16+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033227373,-78.86598978,0.033227373,-78.86598978,1123.14,2017/10/31 13:38:18+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033221841,-78.86599674,0.033221841,-78.86599674,1124.29,2017/10/31 13:38:20+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033216896,-78.86600261,0.033216896,-78.86600261,1124.58,2017/10/31 13:38:22+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033215219,-78.86601375,0.033215219,-78.86601375,1124.91,2017/10/31 13:38:25+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.03321195,-78.86601635,0.03321195,-78.86601635,1126.14,2017/10/31 13:38:28+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033200383,-78.86601769,0.033200383,-78.86601769,1126.62,2017/10/31 13:38:30+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033197785,-78.86602608,0.033197785,-78.86602608,1126.47,2017/10/31 13:38:33+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033186302,-78.86602867,0.033186302,-78.86602867,1126.47,2017/10/31 13:38:36+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033179596,-78.86603144,0.033179596,-78.86603144,1126.8,2017/10/31 13:38:39+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033170041,-78.86603069,0.033170041,-78.86603069,1126.68,2017/10/31 13:38:42+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.03316191,-78.86603555,0.03316191,-78.86603555,1126.19,2017/10/31 13:38:45+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033156211,-78.86604519,0.033156211,-78.86604519,1126.91,2017/10/31 13:38:48+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033145314,-78.86603856,0.033145314,-78.86603856,1127.03,2017/10/31 13:38:53+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033141039,-78.86602926,0.033141039,-78.86602926,1126.88,2017/10/31 13:38:59+00,10/31/2017 8:38,UTM UPS,WGS 84,WGS 84
TRACK,0.033144392,-78.86602599,0.033144392,-78.86602599,1126.76,2017/10/31 13:39:05+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.03315269,-78.86602633,0.03315269,-78.86602633,1127.04,2017/10/31 13:39:10+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033160653,-78.86602373,0.033160653,-78.86602373,1126.49,2017/10/31 13:39:14+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033172304,-78.86602205,0.033172304,-78.86602205,1126.2,2017/10/31 13:39:16+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033181692,-78.86601434,0.033181692,-78.86601434,1125.5,2017/10/31 13:39:19+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033185128,-78.86600629,0.033185128,-78.86600629,1125.15,2017/10/31 13:39:21+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033191415,-78.86599749,0.033191415,-78.86599749,1124.3,2017/10/31 13:39:24+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033205664,-78.86599582,0.033205664,-78.86599582,1123.71,2017/10/31 13:39:26+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033214046,-78.86599615,0.033214046,-78.86599615,1123.29,2017/10/31 13:39:28+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033231061,-78.86599808,0.033231061,-78.86599808,1123.08,2017/10/31 13:39:35+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033248914,-78.86601099,0.033248914,-78.86601099,1122.96,2017/10/31 13:39:37+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033256793,-78.86601442,0.033256793,-78.86601442,1123.07,2017/10/31 13:39:40+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033270037,-78.86602423,0.033270037,-78.86602423,1123.28,2017/10/31 13:39:43+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.03327976,-78.86602448,0.03327976,-78.86602448,1123.35,2017/10/31 13:39:45+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033287136,-78.86601459,0.033287136,-78.86601459,1123.07,2017/10/31 13:39:51+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033294177,-78.86601954,0.033294177,-78.86601954,1123.13,2017/10/31 13:39:58+00,10/31/2017 8:39,UTM UPS,WGS 84,WGS 84
TRACK,0.033300296,-78.86602767,0.033300296,-78.86602767,1123.45,2017/10/31 13:40:00+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033313623,-78.86602951,0.033313623,-78.86602951,1123.88,2017/10/31 13:40:03+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033330973,-78.8660498,0.033330973,-78.8660498,1124.13,2017/10/31 13:40:06+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033340277,-78.86606681,0.033340277,-78.86606681,1124.88,2017/10/31 13:40:08+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033357963,-78.86608299,0.033357963,-78.86608299,1124.88,2017/10/31 13:40:10+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033375146,-78.86609858,0.033375146,-78.86609858,1124.85,2017/10/31 13:40:12+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033385288,-78.86611015,0.033385288,-78.86611015,1124.54,2017/10/31 13:40:14+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033386294,-78.86611895,0.033386294,-78.86611895,1125.16,2017/10/31 13:40:16+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.03339652,-78.86612398,0.03339652,-78.86612398,1125.09,2017/10/31 13:40:19+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033407165,-78.86612465,0.033407165,-78.86612465,1125.1,2017/10/31 13:40:22+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033416553,-78.86612255,0.033416553,-78.86612255,1125.1,2017/10/31 13:40:25+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.033425521,-78.86612691,0.033425521,-78.86612691,1125.1,2017/10/31 13:40:30+00,10/31/2017 8:40,UTM UPS,WGS 84,WGS 84
TRACK,0.0334132,-78.86613873,0.0334132,-78.86613873,1125.11,2017/10/31 13:41:00+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033404147,-78.86613973,0.033404147,-78.86613973,1125.11,2017/10/31 13:41:01+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033395346,-78.86614099,0.033395346,-78.86614099,1125.11,2017/10/31 13:41:02+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033386797,-78.86614233,0.033386797,-78.86614233,1125.11,2017/10/31 13:41:03+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033388557,-78.86615667,0.033388557,-78.86615667,1125.11,2017/10/31 13:41:15+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033410182,-78.86616983,0.033410182,-78.86616983,1125.39,2017/10/31 13:41:41+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033420995,-78.86617318,0.033420995,-78.86617318,1124.26,2017/10/31 13:41:43+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033433233,-78.86616421,0.033433233,-78.86616421,1123.34,2017/10/31 13:41:46+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033441614,-78.86615038,0.033441614,-78.86615038,1122.57,2017/10/31 13:41:49+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033456283,-78.86614242,0.033456283,-78.86614242,1121.61,2017/10/31 13:41:52+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.03346852,-78.86614602,0.03346852,-78.86614602,1121.26,2017/10/31 13:41:54+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033476148,-78.86614979,0.033476148,-78.86614979,1120.88,2017/10/31 13:41:56+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033485452,-78.86614661,0.033485452,-78.86614661,1120.01,2017/10/31 13:41:59+00,10/31/2017 8:41,UTM UPS,WGS 84,WGS 84
TRACK,0.033498947,-78.86613412,0.033498947,-78.86613412,1119.91,2017/10/31 13:42:01+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033507161,-78.86612389,0.033507161,-78.86612389,1118.94,2017/10/31 13:42:03+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033512525,-78.86611635,0.033512525,-78.86611635,1118.47,2017/10/31 13:42:05+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033530211,-78.86611325,0.033530211,-78.86611325,1117.66,2017/10/31 13:42:08+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033544377,-78.86610989,0.033544377,-78.86610989,1117.2,2017/10/31 13:42:10+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033555776,-78.86610704,0.033555776,-78.86610704,1116.8,2017/10/31 13:42:12+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033570528,-78.86610855,0.033570528,-78.86610855,1116.15,2017/10/31 13:42:14+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033581173,-78.86610545,0.033581173,-78.86610545,1115.71,2017/10/31 13:42:16+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033589974,-78.86610294,0.033589974,-78.86610294,1114.87,2017/10/31 13:42:18+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033599027,-78.86609833,0.033599027,-78.86609833,1114.31,2017/10/31 13:42:20+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033611767,-78.86609548,0.033611767,-78.86609548,1113.6,2017/10/31 13:42:23+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033619395,-78.86608366,0.033619395,-78.86608366,1112.89,2017/10/31 13:42:26+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033640852,-78.86607897,0.033640852,-78.86607897,1111.74,2017/10/31 13:42:30+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033644624,-78.86608475,0.033644624,-78.86608475,1111.38,2017/10/31 13:42:32+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033649821,-78.86609112,0.033649821,-78.86609112,1110.12,2017/10/31 13:42:34+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033659544,-78.86608584,0.033659544,-78.86608584,1109.87,2017/10/31 13:42:37+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033666585,-78.8660819,0.033666585,-78.8660819,1109.74,2017/10/31 13:42:40+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033674715,-78.86607184,0.033674715,-78.86607184,1109.32,2017/10/31 13:42:44+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033679241,-78.86606421,0.033679241,-78.86606421,1108.99,2017/10/31 13:42:46+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033687204,-78.86605122,0.033687204,-78.86605122,1108.87,2017/10/31 13:42:48+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033687456,-78.86604418,0.033687456,-78.86604418,1108.86,2017/10/31 13:42:50+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033691647,-78.86603085,0.033691647,-78.86603085,1108.72,2017/10/31 13:42:53+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033694245,-78.8660208,0.033694245,-78.8660208,1108.24,2017/10/31 13:42:56+00,10/31/2017 8:42,UTM UPS,WGS 84,WGS 84
TRACK,0.033697095,-78.86601183,0.033697095,-78.86601183,1107.3,2017/10/31 13:43:07+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033707488,-78.86600152,0.033707488,-78.86600152,1107.33,2017/10/31 13:43:12+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033711093,-78.8659928,0.033711093,-78.8659928,1107.01,2017/10/31 13:43:15+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033716541,-78.86598911,0.033716541,-78.86598911,1106.7,2017/10/31 13:43:17+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033744536,-78.86597805,0.033744536,-78.86597805,1105.8,2017/10/31 13:43:20+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033764066,-78.86597671,0.033764066,-78.86597671,1105.18,2017/10/31 13:43:22+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033781165,-78.86598098,0.033781165,-78.86598098,1104.76,2017/10/31 13:43:24+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033790385,-78.86598643,0.033790385,-78.86598643,1104.71,2017/10/31 13:43:26+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033796923,-78.86599272,0.033796923,-78.86599272,1104.79,2017/10/31 13:43:29+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033803126,-78.86599858,0.033803126,-78.86599858,1104.37,2017/10/31 13:43:31+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033805054,-78.86600797,0.033805054,-78.86600797,1104.34,2017/10/31 13:43:36+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033804467,-78.86601585,0.033804467,-78.86601585,1104.35,2017/10/31 13:43:40+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033802204,-78.86601669,0.033802204,-78.86601669,1104.13,2017/10/31 13:43:44+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033806982,-78.86603069,0.033806982,-78.86603069,1103.61,2017/10/31 13:43:47+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033813184,-78.86603789,0.033813184,-78.86603789,1103.58,2017/10/31 13:43:48+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033810334,-78.8660425,0.033810334,-78.8660425,1103.41,2017/10/31 13:43:50+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033810251,-78.86606103,0.033810251,-78.86606103,1102.94,2017/10/31 13:43:52+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033817459,-78.86607159,0.033817459,-78.86607159,1102.44,2017/10/31 13:43:54+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033815783,-78.86608257,0.033815783,-78.86608257,1101.94,2017/10/31 13:43:57+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033819135,-78.86609439,0.033819135,-78.86609439,1101.53,2017/10/31 13:43:59+00,10/31/2017 8:43,UTM UPS,WGS 84,WGS 84
TRACK,0.033832714,-78.86610009,0.033832714,-78.86610009,1100.92,2017/10/31 13:44:01+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033833301,-78.86610872,0.033833301,-78.86610872,1100.49,2017/10/31 13:44:03+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033834474,-78.86611668,0.033834474,-78.86611668,1100.31,2017/10/31 13:44:05+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033834055,-78.86611174,0.033834055,-78.86611174,1099.18,2017/10/31 13:44:09+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033840844,-78.86611165,0.033840844,-78.86611165,1098.78,2017/10/31 13:44:11+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033846125,-78.86612004,0.033846125,-78.86612004,1098.97,2017/10/31 13:44:17+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.03383833,-78.86612238,0.03383833,-78.86612238,1098.98,2017/10/31 13:44:20+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033839336,-78.86611182,0.033839336,-78.86611182,1099.14,2017/10/31 13:44:24+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033833301,-78.8661078,0.033833301,-78.8661078,1099.11,2017/10/31 13:44:27+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033826428,-78.86610026,0.033826428,-78.86610026,1099.03,2017/10/31 13:44:30+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033834809,-78.86608852,0.033834809,-78.86608852,1097.96,2017/10/31 13:44:34+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033824332,-78.86607788,0.033824332,-78.86607788,1098.01,2017/10/31 13:44:36+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033821398,-78.86606832,0.033821398,-78.86606832,1097.77,2017/10/31 13:44:39+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033821147,-78.86605759,0.033821147,-78.86605759,1098.18,2017/10/31 13:44:42+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033830116,-78.86604175,0.033830116,-78.86604175,1098.27,2017/10/31 13:44:44+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033831457,-78.86603437,0.033831457,-78.86603437,1098.03,2017/10/31 13:44:45+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033836318,-78.86602867,0.033836318,-78.86602867,1097.77,2017/10/31 13:44:47+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
TRACK,0.033841515,-78.86602105,0.033841515,-78.86602105,1097.76,2017/10/31 13:44:52+00,10/31/2017 8:44,UTM UPS,WGS 84,WGS 84
